Jobnum,Cable Num,System,Function,Cable  Type,Origin  Location,Origin  Station,Origin  Conn  Type,Origin  Instr,Dest.  Location,Dest.  Station,Dest.  Conn  Type,Dest.  Instr,Length,Routing
L2DC02,L2J00778,YCSX40,DC PWR POS&NEG,2C18TLNU,UNDS-YCSX40-TB ,12051,LRR#6,SS,"B921-5014-TB02 3,4",,18FERLS,SS,81,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P04F01,TBUNHG02-G,TBUNHG02-F"
L2DC02,L2J00779,QSXH41,DC PWR POS&NEG,2C4TLNU,"B921-5014-TB02 5,6",,4FERLS,SS,UNDS-QSXH41-TB ,12066,LB4-3,SS,84,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P0G03,TBUNHG02-G,TBUNHG02-F"
L2DC02,L2J00780,XCSX41,DC PWR POS&NEG,2C18TLNU,UNDS-XCSX41-TB ,12066,LRR#6,SS,"B921-5014-TB02 7,8",,18FERLS,SS,84,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P04F01,TBUNHG02-G,TBUNHG02-F"
L2DC02,L2J00781,YCSX41,DC PWR POS&NEG,2C18TLNU,"B921-5014-TB03 1,2",,18FERLS,SS,UNDS-YCSX41-TB ,12066,LRR#6,SS,84,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P04F01,TBUNHG02-G,TBUNHG02-F"
L2DC02,L2J00782,QSXH42,DC PWR POS&NEG,2C4TLNU,"B921-5014-TB03 3,4",,4FERLS,SS,UNDS-QSXH42-TB ,12080,LB4-3,SS,98,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P0G03,TBUNHG02-G,TBUNHG02-F"
L2DC02,L2J00783,XCSX42,DC PWR POS&NEG,2C18TLNU,UNDS-XCSX42-TB ,12080,LRR#6,SS,"B921-5014-TB03 5,6",,18FERLS,SS,98,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P04F01,TBUNHG02-G,TBUNHG02-F"
L2DC02,L2J00784,YCSX42,DC PWR POS&NEG,2C18TLNU,"B921-5014-TB03 7,8",,18FERLS,SS,UNDS-YCSX42-TB ,12080,LRR#6,SS,98,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P04F01,TBUNHG02-G,TBUNHG02-F"
L2DC02,L2J00785,QSXH43,DC PWR POS&NEG,2C4TLNU,"B921-5014-TB04 1,2",,4FERLS,SS,UNDS-QSXH43-TB ,12095,LB4-3,SS,112,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P0G03,TBUNHG02-G"
L2DC02,L2J00786,XCSX43,DC PWR POS&NEG,2C18TLNU,UNDS-XCSX43-TB ,12095,LRR#6,SS,"B921-5014-TB04 3,4",,18FERLS,SS,112,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P04F01,TBUNHG02-G"
L2DC02,L2J00787,YCSX43,DC PWR POS&NEG,2C18TLNU,"B921-5014-TB04 5,6",,18FERLS,SS,UNDS-YCSX43-TB ,12095,LRR#6,SS,112,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P04F01,TBUNHG02-G"
L2DC02,L2J00788,QSXH44,DC PWR POS&NEG,2C4TLNU,"B921-5022-TB01 1,2",,4FERLS,SS,UNDS-QSXH44-TB ,12109,LB4-3,SS,127,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P0G03,TBUNHG02-G"
L2DC02,L2J00789,XCSX44,DC PWR POS&NEG,2C18TLNU,UNDS-XCSX44-TB ,12109,LRR#6,SS,"B921-5022-TB01 3,4",,18FERLS,SS,127,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P04F01,TBUNHG02-G"
L2DC02,L2J00790,YCSX44,DC PWR POS&NEG,2C18TLNU,"B921-5022-TB01 5,6",,18FERLS,SS,UNDS-YCSX44-TB ,12109,LRR#6,SS,127,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P04F01,TBUNHG02-G"
L2DC02,L2J00791,QSXH45,DC PWR POS&NEG,2C4TLNU,"B921-5022-TB01 7,8",,4FERLS,SS,UNDS-QSXH45-TB ,12123,LB4-3,SS,141,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P0G03,TBUNHG02-G"
L2DC02,L2J00792,XCSX45,DC PWR POS&NEG,2C18TLNU,UNDS-XCSX45-TB ,12123,LRR#6,SS,"B921-5022-TB02 1,2",,18FERLS,SS,141,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P04F01,TBUNHG02-G"
L2DC02,L2J00793,YCSX45,DC PWR POS&NEG,2C18TLNU,"B921-5022-TB02 3,4",,18FERLS,SS,UNDS-YCSX45-TB ,12123,LRR#6,SS,141,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P04F01,TBUNHG02-G"
L2DC02,L2J00794,QSXH46,DC PWR POS&NEG,2C4TLNU,"B921-5022-TB02 5,6",,4FERLS,SS,UNDS-QSXH46-TB ,12138,LB4-3,SS,156,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P0G03,TBUNHG02-G,TBUNHG02-H"
L2DC02,L2J00795,XCSX46,DC PWR POS&NEG,2C18TLNU,UNDS-XCSX46-TB ,12138,LRR#6,SS,"B921-5022-TB02 7,8",,18FERLS,SS,156,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P04F01,TBUNHG02-G,TBUNHG02-H"
L2DC02,L2J00796,YCSX46,DC PWR POS&NEG,2C18TLNU,"B921-5022-TB03 1,2",,18FERLS,SS,UNDS-YCSX46-TB ,12138,LRR#6,SS,156,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P04F01,TBUNHG02-G,TBUNHG02-H"
L2DC02,L2J00797,QSXH47,DC PWR POS&NEG,2C4TLNU,UNDS-QSXH47-TB ,12152,LB4-3,SS,"B921-5022-TB03 3,4",,4FERLS,SS,170,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P0G03,TBUNHG02-G,TBUNHG02-H"
L2DC02,L2J00798,XCSX47,DC PWR POS&NEG,2C18TLNU,UNDS-XCSX47-TB ,12152,LRR#6,SS,"B921-5022-TB03 5,6",,18FERLS,SS,170,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P04F01,TBUNHG02-G,TBUNHG02-H"
L2DC02,L2J00799,YCSX47,DC PWR POS&NEG,2C18TLNU,"B921-5022-TB03 7,8",,18FERLS,SS,UNDS-YCSX47-TB ,12152,LRR#6,SS,170,"DCV:TB921G07,TB921G01-C,TB921G06,RI921P04F01,TBUNHG02-G,TBUNHG02-H"
L2DC02,L2J00800,XCSU34,DC PWR POS&NEG,2C12TLNU,UNDS-XCSU34-TB ,11957,12FERLS,SS,"B921-5106-TB01 1,2",,12FERLS,SS,175,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F,TBUNHG02-E,TBUNHG02-D"
L2DC02,L2J00801,YCSU34,DC PWR POS&NEG,2C12TLNU,"B921-5106-TB01 3,4",,12FERLS,SS,UNDS-YCSU34-TB ,11957,12FERLS,SS,175,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F,TBUNHG02-E,TBUNHG02-D"
L2DC02,L2J00802,XCSU35,DC PWR POS&NEG,2C12TLNU,"B921-5106-TB01 5,6",,12FERLS,SS,UNDS-XCSU35-TB ,11972,12FERLS,SS,160,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F,TBUNHG02-E,TBUNHG02-D"
L2DC02,L2J00803,YCSU35,DC PWR POS&NEG,2C12TLNU,"B921-5106-TB01 7,8",,12FERLS,SS,UNDS-YCSU35-TB ,11972,12FERLS,SS,160,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F,TBUNHG02-E,TBUNHG02-D"
L2DC02,L2J00804,XCSU36,DC PWR POS&NEG,2C12TLNU,UNDS-XCSU36-TB ,11986,12FERLS,SS,"B921-5106-TB02 1,2",,12FERLS,SS,146,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F,TBUNHG02-E"
L2DC02,L2J00805,YCSU36,DC PWR POS&NEG,2C12TLNU,"B921-5106-TB02 3,4",,12FERLS,SS,UNDS-YCSU36-TB ,11986,12FERLS,SS,146,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F,TBUNHG02-E"
L2DC02,L2J00806,XCSU37,DC PWR POS&NEG,2C12TLNU,UNDS-XCSU37-TB ,12001,12FERLS,SS,"B921-5106-TB02 5,6",,12FERLS,SS,131,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F,TBUNHG02-E"
L2DC02,L2J00807,YCSU37,DC PWR POS&NEG,2C12TLNU,UNDS-YCSU37-TB ,12001,12FERLS,SS,"B921-5106-TB02 7,8",,12FERLS,SS,131,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F,TBUNHG02-E"
L2DC02,L2J00808,XCSU38,DC PWR POS&NEG,2C12TLNU,"B921-5106-TB03 1,2",,12FERLS,SS,UNDS-XCSU38-TB ,12015,12FERLS,SS,117,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F,TBUNHG02-E"
L2DC02,L2J00809,YCSU38,DC PWR POS&NEG,2C12TLNU,"B921-5106-TB03 3,4",,12FERLS,SS,UNDS-YCSU38-TB ,12015,12FERLS,SS,117,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F,TBUNHG02-E"
L2DC02,L2J00810,XCSU39,DC PWR POS&NEG,2C12TLNU,UNDS-XCSU39-TB ,12030,12FERLS,SS,"B921-5106-TB03 5,6",,12FERLS,SS,103,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F,TBUNHG02-E"
L2DC02,L2J00811,YCSU39,DC PWR POS&NEG,2C12TLNU,"B921-5106-TB03 7,8",,12FERLS,SS,UNDS-YCSU39-TB ,12030,12FERLS,SS,103,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F,TBUNHG02-E"
L2DC02,L2J00812,XCSU40,DC PWR POS&NEG,2C12TLNU,"B921-5106-TB04 1,2",,12FERLS,SS,UNDS-XCSU40-TB ,12044,12FERLS,SS,88,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F,TBUNHG02-E"
L2DC02,L2J00813,YCSU40,DC PWR POS&NEG,2C12TLNU,UNDS-YCSU40-TB ,12044,12FERLS,SS,"B921-5106-TB04 3,4",,12FERLS,SS,88,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F,TBUNHG02-E"
L2DC02,L2J00814,XCSU41,DC PWR POS&NEG,2C12TLNU,"B921-5106-TB04 5,6",,12FERLS,SS,UNDS-XCSU41-TB ,12058,12FERLS,SS,76,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F"
L2DC02,L2J00815,YCSU41,DC PWR POS&NEG,2C12TLNU,"B921-5106-TB04 7,8",,12FERLS,SS,UNDS-YCSU41-TB ,12058,12FERLS,SS,76,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F"
L2DC02,L2J00816,XCSU42,DC PWR POS&NEG,2C12TLNU,"B921-5114-TB01 1,2",,12FERLS,SS,UNDS-XCSU42-TB ,12073,12FERLS,SS,91,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F"
L2DC02,L2J00817,YCSU42,DC PWR POS&NEG,2C12TLNU,"B921-5114-TB01 3,4",,12FERLS,SS,UNDS-YCSU42-TB ,12073,12FERLS,SS,91,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-F"
L2DC02,L2J00818,XCSU43,DC PWR POS&NEG,2C12TLNU,"B921-5114-TB01 5,6",,12FERLS,SS,UNDS-XCSU43-TB ,12087,12FERLS,SS,105,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G"
L2DC02,L2J00819,YCSU43,DC PWR POS&NEG,2C12TLNU,UNDS-YCSU43-TB ,12087,12FERLS,SS,"B921-5114-TB01 7,8",,12FERLS,SS,105,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G"
L2DC02,L2J00820,XCSU44,DC PWR POS&NEG,2C12TLNU,"B921-5114-TB02 1,2",,12FERLS,SS,UNDS-XCSU44-TB ,12102,12FERLS,SS,120,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G"
L2DC02,L2J00821,YCSU44,DC PWR POS&NEG,2C12TLNU,"B921-5114-TB02 3,4",,12FERLS,SS,UNDS-YCSU44-TB ,12102,12FERLS,SS,120,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G"
L2DC02,L2J00822,XCSU45,DC PWR POS&NEG,2C12TLNU,"B921-5114-TB02 5,6",,12FERLS,SS,UNDS-XCSU45-TB ,12116,12FERLS,SS,134,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G"
L2DC02,L2J00823,YCSU45,DC PWR POS&NEG,2C12TLNU,UNDS-YCSU45-TB ,12116,12FERLS,SS,"B921-5114-TB02 7,8",,12FERLS,SS,134,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G"
L2DC02,L2J00824,XCSU46,DC PWR POS&NEG,2C12TLNU,UNDS-XCSU46-TB ,12131,12FERLS,SS,"B921-5114-TB03 1,2",,12FERLS,SS,149,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-H"
L2DC02,L2J00825,YCSU46,DC PWR POS&NEG,2C12TLNU,"B921-5114-TB03 3,4",,12FERLS,SS,UNDS-YCSU46-TB ,12131,12FERLS,SS,149,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-H"
L2DC02,L2J00826,XCSU47,DC PWR POS&NEG,2C12TLNU,"B921-5114-TB03 5,6",,12FERLS,SS,UNDS-XCSU47-TB ,12145,12FERLS,SS,163,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-H"
L2DC02,L2J00827,YCSU47,DC PWR POS&NEG,2C12TLNU,"B921-5114-TB03 7,8",,12FERLS,SS,UNDS-YCSU47-TB ,12145,12FERLS,SS,163,"DCV:TB921G07,TB921G01-D,TB921G08,RI921P05G03,TBUNHG02-G,TBUNHG02-H"
L2NET3,L2J00828,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0547-SLOT 1--J1 PRETERM,,CASETTE,1,B913-1335-SLOT 1-J1 PRETERM,,CASETTE,1,40,"IC:TM913F01,TK913F01,TM913FP01"
L2NET3,L2J00829,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0547-SLOT 1--J2 PRETERM,,CASETTE,1,B913-1335-SLOT 1-J2 PRETERM,,CASETTE,1,40,"IC:TM913F01,TK913F01,TM913FP01"
L2NET3,L2J00830,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0547-SLOT 1--J3 PRETERM,,CASETTE,1,B913-1335-SLOT 1-J3 PRETERM,,CASETTE,1,40,"IC:TM913F01,TK913F01,TM913FP01"
L2NET3,L2J00831,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0547-SLOT 1--J4 PRETERM,,CASETTE,1,B913-1335-SLOT 1-J4 PRETERM,,CASETTE,1,40,"IC:TM913F01,TK913F01,TM913FP01"
L2NET3,L2J00832,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0547-SLOT 1--J5 PRETERM,,CASETTE,1,B913-1335-SLOT 1-J5 PRETERM,,CASETTE,1,40,"IC:TM913F01,TK913F01,TM913FP01"
L2NET3,L2J00833,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0547-SLOT 1--J6 PRETERM,,CASETTE,1,B913-1335-SLOT 1-J6 PRETERM,,CASETTE,1,40,"IC:TM913F01,TK913F01,TM913FP01"
L2NET3,L2J00834,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0547-SLOT 2--J1 PRETERM,,CASETTE,1,B913-1335-SLOT 2-J1 PRETERM,,CASETTE,1,40,"IC:TM913F01,TK913F01,TM913FP01"
L2NET3,L2J00835,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0547-SLOT 2--J2 PRETERM,,CASETTE,1,B913-1335-SLOT 2-J2 PRETERM,,CASETTE,1,40,"IC:TM913F01,TK913F01,TM913FP01"
L2NET3,L2J00836,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0547-SLOT 2--J3 PRETERM,,CASETTE,1,B913-1335-SLOT 2-J3 PRETERM,,CASETTE,1,40,"IC:TM913F01,TK913F01,TM913FP01"
L2NET3,L2J00837,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0547-SLOT 2--J4 PRETERM,,CASETTE,1,B913-1335-SLOT 2-J4 PRETERM,,CASETTE,1,40,"IC:TM913F01,TK913F01,TM913FP01"
L2NET3,L2J00838,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0547-SLOT 2--J5 PRETERM,,CASETTE,1,B913-1335-SLOT 2-J5 PRETERM,,CASETTE,1,40,"IC:TM913F01,TK913F01,TM913FP01"
L2NET3,L2J00839,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0547-SLOT 2--J6 PRETERM,,CASETTE,1,B913-1335-SLOT 2-J6 PRETERM,,CASETTE,1,40,"IC:TM913F01,TK913F01,TM913FP01"
L2NET3,L2J00840,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0546-SLOT 1--J1 PRETERM,,CASETTE,1,B913-2322-SLOT 1-J1 PRETERM,,CASETTE,1,50,"IC:TM913F01,TK913F01,TM913F02"
L2NET3,L2J00841,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0546-SLOT 1--J2 PRETERM,,CASETTE,1,B913-2322-SLOT 1-J2 PRETERM,,CASETTE,1,50,"IC:TM913F01,TK913F01,TM913F02"
L2NET3,L2J00842,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0546-SLOT 1--J3 PRETERM,,CASETTE,1,B913-2322-SLOT 1-J3 PRETERM,,CASETTE,1,50,"IC:TM913F01,TK913F01,TM913F02"
L2NET3,L2J00843,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0546-SLOT 1--J4 PRETERM,,CASETTE,1,B913-2322-SLOT 1-J4 PRETERM,,CASETTE,1,50,"IC:TM913F01,TK913F01,TM913F02"
L2NET3,L2J00844,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0546-SLOT 1--J5 PRETERM,,CASETTE,1,B913-2322-SLOT 1-J5 PRETERM,,CASETTE,1,50,"IC:TM913F01,TK913F01,TM913F02"
L2NET3,L2J00845,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0546-SLOT 1--J6 PRETERM,,CASETTE,1,B913-2322-SLOT 1-J6 PRETERM,,CASETTE,1,50,"IC:TM913F01,TK913F01,TM913F02"
L2NET3,L2J00846,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0546-SLOT 2--J1 PRETERM,,CASETTE,1,B913-2322-SLOT 2-J1 PRETERM,,CASETTE,1,50,"IC:TM913F01,TK913F01,TM913F02"
L2NET3,L2J00847,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0546-SLOT 2--J2 PRETERM,,CASETTE,1,B913-2322-SLOT 2-J2 PRETERM,,CASETTE,1,50,"IC:TM913F01,TK913F01,TM913F02"
L2NET3,L2J00848,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0546-SLOT 2--J3 PRETERM,,CASETTE,1,B913-2322-SLOT 2-J3 PRETERM,,CASETTE,1,50,"IC:TM913F01,TK913F01,TM913F02"
L2NET3,L2J00849,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0546-SLOT 2--J4 PRETERM,,CASETTE,1,B913-2322-SLOT 2-J4 PRETERM,,CASETTE,1,50,"IC:TM913F01,TK913F01,TM913F02"
L2NET3,L2J00850,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0546-SLOT 2--J5 PRETERM,,CASETTE,1,B913-2322-SLOT 2-J5 PRETERM,,CASETTE,1,50,"IC:TM913F01,TK913F01,TM913F02"
L2NET3,L2J00851,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0546-SLOT 2--J6 PRETERM,,CASETTE,1,B913-2322-SLOT 2-J6 PRETERM,,CASETTE,1,50,"IC:TM913F01,TK913F01,TM913F02"
L2NET3,L2J00852,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0544-SLOT 1--J1 PRETERM,,CASETTE,1,B913-3048-SLOT 1-J1 PRETERM,,CASETTE,1,55,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00853,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0544-SLOT 1--J2 PRETERM,,CASETTE,1,B913-3048-SLOT 1-J2 PRETERM,,CASETTE,1,55,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00854,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0544-SLOT 1--J3 PRETERM,,CASETTE,1,B913-3048-SLOT 1-J3 PRETERM,,CASETTE,1,55,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00855,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0544-SLOT 1--J4 PRETERM,,CASETTE,1,B913-3048-SLOT 1-J4 PRETERM,,CASETTE,1,55,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00856,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0544-SLOT 1--J5 PRETERM,,CASETTE,1,B913-3048-SLOT 1-J5 PRETERM,,CASETTE,1,55,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00857,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0544-SLOT 1--J6 PRETERM,,CASETTE,1,B913-3048-SLOT 1-J6 PRETERM,,CASETTE,1,55,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00858,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0544-SLOT 2--J1 PRETERM,,CASETTE,1,B913-3048-SLOT 2-J1 PRETERM,,CASETTE,1,55,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00859,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0544-SLOT 2--J2 PRETERM,,CASETTE,1,B913-3048-SLOT 2-J2 PRETERM,,CASETTE,1,55,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00860,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0544-SLOT 2--J3 PRETERM,,CASETTE,1,B913-3048-SLOT 2-J3 PRETERM,,CASETTE,1,55,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00861,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0544-SLOT 2--J4 PRETERM,,CASETTE,1,B913-3048-SLOT 2-J4 PRETERM,,CASETTE,1,55,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00862,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0544-SLOT 2--J5 PRETERM,,CASETTE,1,B913-3048-SLOT 2-J5 PRETERM,,CASETTE,1,55,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00863,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0544-SLOT 2--J6 PRETERM,,CASETTE,1,B913-3048-SLOT 2-J6 PRETERM,,CASETTE,1,55,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00864,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0543-SLOT 1--J1 PRETERM,,CASETTE,1,B913-3247-SLOT 1-J1 PRETERM,,CASETTE,1,60,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00865,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0543-SLOT 1--J2 PRETERM,,CASETTE,1,B913-3247-SLOT 1-J2 PRETERM,,CASETTE,1,60,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00866,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0543-SLOT 1--J3 PRETERM,,CASETTE,1,B913-3247-SLOT 1-J3 PRETERM,,CASETTE,1,60,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00867,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0543-SLOT 1--J4 PRETERM,,CASETTE,1,B913-3247-SLOT 1-J4 PRETERM,,CASETTE,1,60,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00868,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0543-SLOT 1--J5 PRETERM,,CASETTE,1,B913-3247-SLOT 1-J5 PRETERM,,CASETTE,1,60,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00869,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0543-SLOT 1--J6 PRETERM,,CASETTE,1,B913-3247-SLOT 1-J6 PRETERM,,CASETTE,1,60,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00870,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0543-SLOT 2--J1 PRETERM,,CASETTE,1,B913-3247-SLOT 2-J1 PRETERM,,CASETTE,1,60,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00871,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0543-SLOT 2--J2 PRETERM,,CASETTE,1,B913-3247-SLOT 2-J2 PRETERM,,CASETTE,1,60,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00872,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0543-SLOT 2--J3 PRETERM,,CASETTE,1,B913-3247-SLOT 2-J3 PRETERM,,CASETTE,1,60,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00873,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0543-SLOT 2--J4 PRETERM,,CASETTE,1,B913-3247-SLOT 2-J4 PRETERM,,CASETTE,1,60,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00874,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0543-SLOT 2--J5 PRETERM,,CASETTE,1,B913-3247-SLOT 2-J5 PRETERM,,CASETTE,1,60,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00875,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0543-SLOT 2--J6 PRETERM,,CASETTE,1,B913-3247-SLOT 2-J6 PRETERM,,CASETTE,1,60,"IC:TM913F01,TK913F01,TM913F03"
L2NET3,L2J00876,ETHER:NET:TRNK,CAT6 LONGHAUL,CAT6X06R,B913-0541-SLOT 1--J1 PRETERM,,CASETTE,1,B913-3448-SLOT 1-J1 PRETERM,,CASETTE,1,65,"IC:TM913F01,TK913F01,TM913F03"
